Date,GWP,info
01/26/16 04:59 PM,0.281721263618339,
01/26/16 05:59 PM,0.267385412816718,
01/26/16 06:59 PM,0.255153565213685,
01/26/16 07:59 PM,0.2982374276793,
01/26/16 08:59 PM,0.293334229293644,
01/26/16 09:59 PM,0.304902821228531,
01/26/16 10:59 PM,0.305421547826228,
01/27/16 12:00 AM,0.286819642477435,
01/27/16 12:59 AM,0.295888884278852,
01/27/16 01:59 AM,0.298619096243533,
01/27/16 02:59 AM,0.292813949697685,
01/27/16 03:59 AM,0.284731024300877,
01/27/16 04:59 AM,0.288625655512516,
01/27/16 05:59 AM,0.270262781013377,
01/27/16 06:59 AM,0.232080993578956,
